Country,Region,City,Site_Name,EO_Sensor,Input_Data,Indicator_code,Measure,Data_Provider,AOI_ID,Hour,Minute,Sec,Year,Month,Day,Latitude,Longitude
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,1.03,JAXA/EORC,JP02,00,00,00,2019,02,02,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,24.11,JAXA/EORC,JP02,00,00,00,2019,02,09,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,-27.3,JAXA/EORC,JP02,00,00,00,2019,02,16,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,-17.61,JAXA/EORC,JP02,00,00,00,2019,02,23,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,-28.38,JAXA/EORC,JP02,00,00,00,2019,03,02,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,-27.58,JAXA/EORC,JP02,00,00,00,2019,03,09,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,-39.11,JAXA/EORC,JP02,00,00,00,2019,03,16,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,-8.57,JAXA/EORC,JP02,00,00,00,2019,03,23,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,-34.01,JAXA/EORC,JP02,00,00,00,2019,03,30,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,-20.99,JAXA/EORC,JP02,00,00,00,2019,04,06,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,12.6,JAXA/EORC,JP02,00,00,00,2019,04,20,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,-45.86,JAXA/EORC,JP02,00,00,00,2019,04,27,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,19.7,JAXA/EORC,JP02,00,00,00,2019,05,04,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,-37.43,JAXA/EORC,JP02,00,00,00,2019,05,11,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,-40.28,JAXA/EORC,JP02,00,00,00,2019,05,18,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,0.67,JAXA/EORC,JP02,00,00,00,2019,05,25,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,2.19,JAXA/EORC,JP02,00,00,00,2019,06,01,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,-9.53,JAXA/EORC,JP02,00,00,00,2019,06,08,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,-8.24,JAXA/EORC,JP02,00,00,00,2019,06,22,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,6.8,JAXA/EORC,JP02,00,00,00,2019,07,06,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,-29.22,JAXA/EORC,JP02,00,00,00,2019,07,20,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,11.41,JAXA/EORC,JP02,00,00,00,2019,07,27,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,65.13,JAXA/EORC,JP02,00,00,00,2019,08,03,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,-21.74,JAXA/EORC,JP02,00,00,00,2019,08,10,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,-14.15,JAXA/EORC,JP02,00,00,00,2019,08,17,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,48.4,JAXA/EORC,JP02,00,00,00,2019,08,24,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,-15.35,JAXA/EORC,JP02,00,00,00,2019,09,07,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,-31.47,JAXA/EORC,JP02,00,00,00,2019,09,14,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,-22.88,JAXA/EORC,JP02,00,00,00,2019,09,28,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,-30.2,JAXA/EORC,JP02,00,00,00,2019,10,05,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,-37.55,JAXA/EORC,JP02,00,00,00,2019,10,12,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,-20.18,JAXA/EORC,JP02,00,00,00,2019,10,19,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,20.89,JAXA/EORC,JP02,00,00,00,2019,10,26,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,44.42,JAXA/EORC,JP02,00,00,00,2019,11,02,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,-32.92,JAXA/EORC,JP02,00,00,00,2019,11,09,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,0.61,JAXA/EORC,JP02,00,00,00,2019,11,16,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,-8.7,JAXA/EORC,JP02,00,00,00,2019,11,23,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,36.41,JAXA/EORC,JP02,00,00,00,2019,11,30,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,-4.03,JAXA/EORC,JP02,00,00,00,2019,12,07,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,4.99,JAXA/EORC,JP02,00,00,00,2019,12,14,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,13.24,JAXA/EORC,JP02,00,00,00,2019,12,21,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,40.97,JAXA/EORC,JP02,00,00,00,2019,12,28,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,-1.68,JAXA/EORC,JP02,00,00,00,2020,01,04,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,-13.62,JAXA/EORC,JP02,00,00,00,2020,01,11,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,24.83,JAXA/EORC,JP02,00,00,00,2020,01,18,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,-20.26,JAXA/EORC,JP02,00,00,00,2020,02,01,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,36.56,JAXA/EORC,JP02,00,00,00,2020,02,08,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,28.71,JAXA/EORC,JP02,00,00,00,2020,02,15,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,-25.85,JAXA/EORC,JP02,00,00,00,2020,02,22,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,-7.26,JAXA/EORC,JP02,00,00,00,2020,02,29,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,-15.9,JAXA/EORC,JP02,00,00,00,2020,03,07,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,-16.65,JAXA/EORC,JP02,00,00,00,2020,03,14,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,-12.16,JAXA/EORC,JP02,00,00,00,2020,03,21,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,5.27,JAXA/EORC,JP02,00,00,00,2020,04,04,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,23.3,JAXA/EORC,JP02,00,00,00,2020,04,11,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,-11.71,JAXA/EORC,JP02,00,00,00,2020,04,18,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,-14.49,JAXA/EORC,JP02,00,00,00,2020,04,25,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,6.09,JAXA/EORC,JP02,00,00,00,2020,05,02,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,-0.83,JAXA/EORC,JP02,00,00,00,2020,05,09,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,25.1,JAXA/EORC,JP02,00,00,00,2020,05,23,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,-16.95,JAXA/EORC,JP02,00,00,00,2020,05,30,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,-20.53,JAXA/EORC,JP02,00,00,00,2020,06,06,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,-34.37,JAXA/EORC,JP02,00,00,00,2020,06,13,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,103.12,JAXA/EORC,JP02,00,00,00,2020,06,20,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,-26.98,JAXA/EORC,JP02,00,00,00,2020,06,27,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,4.48,JAXA/EORC,JP02,00,00,00,2020,07,18,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,-55.9,JAXA/EORC,JP02,00,00,00,2020,08,01,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,44.23,JAXA/EORC,JP02,00,00,00,2020,08,08,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,11.53,JAXA/EORC,JP02,00,00,00,2020,08,15,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,-11.92,JAXA/EORC,JP02,00,00,00,2020,08,22,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,-2.73,JAXA/EORC,JP02,00,00,00,2020,08,29,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,-12.94,JAXA/EORC,JP02,00,00,00,2020,09,19,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,28.95,JAXA/EORC,JP02,00,00,00,2020,10,03,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,1.97,JAXA/EORC,JP02,00,00,00,2020,10,10,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,96.76,JAXA/EORC,JP02,00,00,00,2020,10,17,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,-10.44,JAXA/EORC,JP02,00,00,00,2020,10,24,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,18.82,JAXA/EORC,JP02,00,00,00,2020,10,31,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,-2.96,JAXA/EORC,JP02,00,00,00,2020,11,07,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,-8.13,JAXA/EORC,JP02,00,00,00,2020,11,14,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,-8.67,JAXA/EORC,JP02,00,00,00,2020,11,21,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,-19.76,JAXA/EORC,JP02,00,00,00,2020,11,28,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,20.59,JAXA/EORC,JP02,00,00,00,2020,12,05,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,-31.47,JAXA/EORC,JP02,00,00,00,2020,12,12,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,-28.49,JAXA/EORC,JP02,00,00,00,2020,12,19,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,-39.56,JAXA/EORC,JP02,00,00,00,2021,01,02,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,23.87,JAXA/EORC,JP02,00,00,00,2021,01,09,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,10.47,JAXA/EORC,JP02,00,00,00,2021,01,16,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,29.8,JAXA/EORC,JP02,00,00,00,2021,01,23,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,35.11,JAXA/EORC,JP02,00,00,00,2021,01,30,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,-23.29,JAXA/EORC,JP02,00,00,00,2021,02,06,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,23.11,JAXA/EORC,JP02,00,00,00,2021,02,13,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,6.84,JAXA/EORC,JP02,00,00,00,2021,02,20,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,54.54,JAXA/EORC,JP02,00,00,00,2021,02,27,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,85.99,JAXA/EORC,JP02,00,00,00,2021,03,06,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,-40.1,JAXA/EORC,JP02,00,00,00,2021,03,13,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,-3.16,JAXA/EORC,JP02,00,00,00,2021,03,20,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,30.14,JAXA/EORC,JP02,00,00,00,2021,03,27,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,32.05,JAXA/EORC,JP02,00,00,00,2021,04,03,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,13.97,JAXA/EORC,JP02,00,00,00,2021,04,10,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,-3.75,JAXA/EORC,JP02,00,00,00,2021,04,17,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,-3.79,JAXA/EORC,JP02,00,00,00,2021,04,24,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,-9.25,JAXA/EORC,JP02,00,00,00,2021,05,01,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,-0.91,JAXA/EORC,JP02,00,00,00,2021,05,08,34.550000,135.150000
JP,Osaka Bay,"Osaka, Chl-a",Offshore Kobe in the Osaka Bay,GCOM-C/SGLI,EORC product,N3b,-7.45,JAXA/EORC,JP02,00,00,00,2021,05,29,34.550000,135.150000
JP,Ise Bay,"Ise Bay, Chl-a",Center of Ise Bay,GCOM-C/SGLI,EORC product,N3b,90.19,JAXA/EORC,JP04,00,00,00,2019,01,05,34.750000,136.700000
JP,Ise Bay,"Ise Bay, Chl-a",Center of Ise Bay,GCOM-C/SGLI,EORC product,N3b,-44.89,JAXA/EORC,JP04,00,00,00,2019,01,12,34.750000,136.700000
JP,Ise Bay,"Ise Bay, Chl-a",Center of Ise Bay,GCOM-C/SGLI,EORC product,N3b,82.41,JAXA/EORC,JP04,00,00,00,2019,01,19,34.750000,136.700000
JP,Ise Bay,"Ise Bay, Chl-a",Center of Ise Bay,GCOM-C/SGLI,EORC product,N3b,290.35,JAXA/EORC,JP04,00,00,00,2019,01,26,34.750000,136.700000
JP,Ise Bay,"Ise Bay, Chl-a",Center of Ise Bay,GCOM-C/SGLI,EORC product,N3b,318.43,JAXA/EORC,JP04,00,00,00,2019,02,02,34.750000,136.700000
JP,Ise Bay,"Ise Bay, Chl-a",Center of Ise Bay,GCOM-C/SGLI,EORC product,N3b,-24.76,JAXA/EORC,JP04,00,00,00,2019,02,09,34.750000,136.700000
JP,Ise Bay,"Ise Bay, Chl-a",Center of Ise Bay,GCOM-C/SGLI,EORC product,N3b,3.09,JAXA/EORC,JP04,00,00,00,2019,02,23,34.750000,136.700000
JP,Ise Bay,"Ise Bay, Chl-a",Center of Ise Bay,GCOM-C/SGLI,EORC product,N3b,161.68,JAXA/EORC,JP04,00,00,00,2019,03,02,34.750000,136.700000
JP,Ise Bay,"Ise Bay, Chl-a",Center of Ise Bay,GCOM-C/SGLI,EORC product,N3b,22.41,JAXA/EORC,JP04,00,00,00,2019,03,09,34.750000,136.700000
JP,Ise Bay,"Ise Bay, Chl-a",Center of Ise Bay,GCOM-C/SGLI,EORC product,N3b,-3.88,JAXA/EORC,JP04,00,00,00,2019,03,16,34.750000,136.700000
JP,Ise Bay,"Ise Bay, Chl-a",Center of Ise Bay,GCOM-C/SGLI,EORC product,N3b,18.77,JAXA/EORC,JP04,00,00,00,2019,03,23,34.750000,136.700000
JP,Ise Bay,"Ise Bay, Chl-a",Center of Ise Bay,GCOM-C/SGLI,EORC product,N3b,-39.79,JAXA/EORC,JP04,00,00,00,2019,03,30,34.750000,136.700000
JP,Ise Bay,"Ise Bay, Chl-a",Center of Ise Bay,GCOM-C/SGLI,EORC product,N3b,-47.41,JAXA/EORC,JP04,00,00,00,2019,04,06,34.750000,136.700000
JP,Ise Bay,"Ise Bay, Chl-a",Center of Ise Bay,GCOM-C/SGLI,EORC product,N3b,-52.91,JAXA/EORC,JP04,00,00,00,2019,04,13,34.750000,136.700000
JP,Ise Bay,"Ise Bay, Chl-a",Center of Ise Bay,GCOM-C/SGLI,EORC product,N3b,-48.1,JAXA/EORC,JP04,00,00,00,2019,04,20,34.750000,136.700000
JP,Ise Bay,"Ise Bay, Chl-a",Center of Ise Bay,GCOM-C/SGLI,EORC product,N3b,-46.08,JAXA/EORC,JP04,00,00,00,2019,04,27,34.750000,136.700000
JP,Ise Bay,"Ise Bay, Chl-a",Center of Ise Bay,GCOM-C/SGLI,EORC product,N3b,-38.61,JAXA/EORC,JP04,00,00,00,2019,05,04,34.750000,136.700000
JP,Ise Bay,"Ise Bay, Chl-a",Center of Ise Bay,GCOM-C/SGLI,EORC product,N3b,-41.05,JAXA/EORC,JP04,00,00,00,2019,05,11,34.750000,136.700000
JP,Ise Bay,"Ise Bay, Chl-a",Center of Ise Bay,GCOM-C/SGLI,EORC product,N3b,-63.27,JAXA/EORC,JP04,00,00,00,2019,05,18,34.750000,136.700000
JP,Ise Bay,"Ise Bay, Chl-a",Center of Ise Bay,GCOM-C/SGLI,EORC product,N3b,-42.25,JAXA/EORC,JP04,00,00,00,2019,05,25,34.750000,136.700000
JP,Ise Bay,"Ise Bay, Chl-a",Center of Ise Bay,GCOM-C/SGLI,EORC product,N3b,-57.39,JAXA/EORC,JP04,00,00,00,2019,06,08,34.750000,136.700000
JP,Ise Bay,"Ise Bay, Chl-a",Center of Ise Bay,GCOM-C/SGLI,EORC product,N3b,-50.2,JAXA/EORC,JP04,00,00,00,2019,06,22,34.750000,136.700000
JP,Ise Bay,"Ise Bay, Chl-a",Center of Ise Bay,GCOM-C/SGLI,EORC product,N3b,-69.33,JAXA/EORC,JP04,00,00,00,2019,06,29,34.750000,136.700000
JP,Ise Bay,"Ise Bay, Chl-a",Center of Ise Bay,GCOM-C/SGLI,EORC product,N3b,128.47,JAXA/EORC,JP04,00,00,00,2019,07,27,34.750000,136.700000
JP,Ise Bay,"Ise Bay, Chl-a",Center of Ise Bay,GCOM-C/SGLI,EORC product,N3b,-22.23,JAXA/EORC,JP04,00,00,00,2019,08,03,34.750000,136.700000
JP,Ise Bay,"Ise Bay, Chl-a",Center of Ise Bay,GCOM-C/SGLI,EORC product,N3b,-33.0,JAXA/EORC,JP04,00,00,00,2019,08,10,34.750000,136.700000
JP,Ise Bay,"Ise Bay, Chl-a",Center of Ise Bay,GCOM-C/SGLI,EORC product,N3b,32.56,JAXA/EORC,JP04,00,00,00,2019,08,17,34.750000,136.700000
JP,Ise Bay,"Ise Bay, Chl-a",Center of Ise Bay,GCOM-C/SGLI,EORC product,N3b,337.68,JAXA/EORC,JP04,00,00,00,2019,08,24,34.750000,136.700000
JP,Ise Bay,"Ise Bay, Chl-a",Center of Ise Bay,GCOM-C/SGLI,EORC product,N3b,456.06,JAXA/EORC,JP04,00,00,00,2019,08,31,34.750000,136.700000
JP,Ise Bay,"Ise Bay, Chl-a",Center of Ise Bay,GCOM-C/SGLI,EORC product,N3b,-23.08,JAXA/EORC,JP04,00,00,00,2019,09,07,34.750000,136.700000
JP,Ise Bay,"Ise Bay, Chl-a",Center of Ise Bay,GCOM-C/SGLI,EORC product,N3b,-56.11,JAXA/EORC,JP04,00,00,00,2019,09,14,34.750000,136.700000
JP,Ise Bay,"Ise Bay, Chl-a",Center of Ise Bay,GCOM-C/SGLI,EORC product,N3b,237.66,JAXA/EORC,JP04,00,00,00,2019,09,28,34.750000,136.700000
JP,Ise Bay,"Ise Bay, Chl-a",Center of Ise Bay,GCOM-C/SGLI,EORC product,N3b,6.59,JAXA/EORC,JP04,00,00,00,2019,10,05,34.750000,136.700000
